Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Zindagi Na Milegi Dobara,2011,"Comedy, Drama, Musical, Romance",Zoya Akhtar,Nothing from IMDB,"Hrithik Roshan, Farhan Akhtar, Abhay Deol, Katrina Kaif, Kalki Koechlin, Ariadna Cabrol, Naseeruddin Shah, Deepti Naval, Supreet Bedi, Anisa Butt","Three friends who were inseparable in childhood decide to go on a three-week-long bachelor road trip to Spain, in order to re-establish their bond and explore thrilling adventures, before one of them gets married. What will they learn of themselves and each other during the adventure?",['155'],"India, Spain","Hindi, English, Spanish",,8.2,1562872
Zubaan,2015,Drama,Mozez Singh,Nothing from IMDB,"Vicky Kaushal, Sarah Jane Dias, Raaghav Chanana, Manish Chaudhari, Abhimanyu Garg, Rajeev Gaursingh, Preeti Gupta, Meghna Malik, Malkeet Rauni, Anita Shabdeesh",,['115'],India,"Hindi, English, Punjabi",,6.1,3776484
Laal Kabootar,2019,"Crime, Thriller",Kamal Khan,Nothing from IMDB,"Mansha Pasha, Ahmed Ali Akbar, Rashid Farooqi, Faiza Gillani, Ali Kazmi, Saleem Mairaj, I.R. Omar",,['102'],Pakistan,Urdu,,7.7,9373234
Laal Rang,2016,"Comedy, Crime, Drama, Thriller",Syed Ahmad Afzal,Nothing from IMDB,"Randeep Hooda, Akshay Oberoi, Rajneesh Duggal, Piaa Bajpai, Meenakshi Dixit, Rajendra Sethi, Kumar Saurabh, Jai Hind Kumar, Abhimanue Arun, Rajesh Bagotra",,['147'],India,Hindi,,7.8,5600714
Lagaan: Once Upon a Time in India,2001,"Drama, Musical, Sport",Ashutosh Gowariker,Nothing from IMDB,"Aamir Khan, Gracy Singh, Rachel Shelley, Paul Blackthorne, Suhasini Mulay, Kulbhushan Kharbanda, Raghubir Yadav, Rajendra Gupta, Rajesh Vivek, Shri Vallabh Vyas","This is the story about the resilience shown by the Indians when they were under the British Rule. They are already taxed to the bone by the British and their cronies, but when Jack Russell announces that he will double the Lagaan (tax) from all villagers, they decide to oppose it. Leading the villagers is a handsome young man named Bhuvan, who challenges them to a game of cricket, a game that is to be played by veteran British cricket players, versus villagers, including Bhuvan himself, who have never played this game before, and do not even know a bat from a piece of wood. As the challenge is accepted, the interest grows and attracts Indians from all over the region, as well as the British from all over the country - as everyone gathers to see the 'fair play' that the British will display against their counter-parts, who are aided by none other than the sister, Elizabeth, of Captain Rusell.",['224'],"India, United States","Hindi, English",,8.1,169102
Lage Raho Munna Bhai,2006,"Comedy, Drama, Romance",Rajkumar Hirani,Nothing from IMDB,"Sanjay Dutt, Arshad Warsi, Vidya Balan, Boman Irani, Dilip Prabhavalkar, Dia Mirza, Jimmy Shergill, Kulbhushan Kharbanda, Parikshit Sahni, Saurabh Shukla","A hilarious underworld gangster known as Munna Bhai falls comically in love with a radio host by the name of Jahnvi, who runs an elders' home, which is taken over by an unscrupulous builder, who gets the residents kicked out ironically with the help of Munna's sidekick, Circuit, while Munna is busy romancing Jahnvi elsewhere. Munna, who is now masquerading as a Professor specializing in the life of Mahatma Gandhi, must now battle his very own forces and the builder - but he has one ally on his side - none other than the great man - Mahatma Gandhi himself. Only trouble is that Munna may have problems convincing everyone about this presence - as he is apparently is the only one who can see and hear him.",['144'],India,Hindi,,8.0,456144
Lahore,2010,"Action, Drama, Sport",Sanjay Puran Singh Chauhan,Nothing from IMDB,"Farooq Shaikh, Nafisa Ali, Aanaahad, Sabyasachi Chakrabarty, Shraddha Das, Sushant Singh, Kelly Dorji, Saurabh Shukla, Mukesh Rishi, Nirmal Pandey","Dheerendra Singh is a kick-boxer, who after beating Gajanan Dinan, has been selected to represent India in the 14th Annual Kick-boxing tournament in Kuala Lumpur where he will be pitted against Pakistan's Noor Mohammad. He is engaged to Neela Chaudhary, and lives with his widowed mother, and a cricketer brother, Veerender. The family witness Dheerendra excel himself during his bout against Noor but ends up gravely injured, and subsequently passes away after a kick in the neck area. When the Malaysian Government rules it as an accident, an enraged Dheerendra opts out of cricket, joins the kick-boxing team, and travels to Lahore (a city that was founded by Vishnu Avatar Ramji's son, Lav) to participate in the Quid-E-Azam Tournament where he hopes to avenge his brother's untimely death but is not aware of the outcome of his quest as well as the surprises that await him there.",['145'],India,"Hindi, English, Urdu",,6.3,1285245
Lajja,2001,"Action, Crime, Drama",Rajkumar Santoshi,Nothing from IMDB,"Manisha Koirala, Jackie Shroff, Madhuri Dixit, Ajay Devgn, Rekha, Anil Kapoor, Mahima Chaudhry, Danny Denzongpa, Suresh Oberoi, Gulshan Grover","Vaidehi (Manisha Koirala) gets married to Raghuvir (Jackie Shroff), an NRI. Suffering the agony of an unhappy marriage, she decides to run away from him when she learns that she is pregnant and he wants to take the child away from her. In her pursuit for freedom, she meets Mythili (Mahima Chaudhury) a bride-to-be, Janaki (Madhuri Dixit) a theatre artist and Ramdulari (Rekha) a village midwife - all of whom are victims of male chauvinism. They however refuse to be put down and fight for their rights.",['202'],India,Hindi,,6.6,293342
Lakhon Ki Baat,1984,"Comedy, Musical, Romance",Basu Chatterjee,Nothing from IMDB,"Sanjeev Kumar, Farooq Shaikh, Anita Raj, Anjali Vyas, Utpal Dutt, Pinchoo Kapoor, Dinesh Hingoo, Subbiraj, Javed Khan Amrohi, Raj Bharti","Freelance photographer, Alok Prakash, while photographing women hockey players in action, is hit by the puck, loses his senses and his hospitalized. His brother-in-law, a lawyer by the name of Prem Sagar, decides to capitalize on this accident, and to sue Alok's employer for a large sum of money, so that they can live comfortably for the rest of their lives. He explains his plan to Alok, and asks the rest of the family also to go on with this charade - with hilarious results - that will change their lives forever.",['136'],India,Hindi,,6.6,157917
Lal Patthar,1971,Drama,Sushil Majumdar,Nothing from IMDB,"Raaj Kumar, Hema Malini, Rakhee Gulzar, Vinod Mehra, Asit Kumar Sen, Kanwarjeet Paintal, Dulari, Chandramohan, Sujata Bakshi, Meena Talpade","Raja Kumar Bahadur alias Gyan Shankar Rai has been a total abstainer all his life, never touching a drop of alcohol, and keeping away from women and all known vices all his life. Then one day he sees a young woman named Saudamani, and instantly falls in love with her. He finds out about her background, and virtually buys her, and brings her to his palatial home. This is when he takes to drinking, and wooing her, and renaming her Madhuri, but refrains from marrying her. Years later, he sees another beautiful woman, about half his age, named Sumita, meets with her parents, pays off their debts, and marries her in the bargain. He brings Sumita home, but makes it clear that Madhuri's word is law here. Then Kumar finds out that Sumita had a childhood sweetheart in Shekhar, who has now returned from abroad. Kumar meets with Shekhar and finds out that both still have feelings for each other. An insecure and jealous Kumar now schemes a plot against them on the historical grounds of Fatehpur Sikhri - which houses the tombs of Badshah Akbar's Hindu wife, Jodhabai, and Christian wife, Mariam. It is here Kumar's plot unfolds to entrap the young lovers, thus giving the title ""Lal Patthar"" (meaning red stones).",['148'],India,Hindi,,6.0,237395
